brand,model_year,mileage,fuel_type,transmission,engine_size,horsepower,body_type,color,num_cylinders,fuel_efficiency,mileage_category,owner_count,is_accident_free,has_service_history,age_years,price,price_per_hp,price_per_cc
BMW,2014,217192,Electric,Automatic,3.8,211,Sedan,Blue,6,11.2,High,3,1,0,10,19473.321038231104,92.29062103427064,5.124558167955554
Subaru,2021,243588,Electric,Automatic,3.8,451,SUV,Black,6,26.6,Low,3,0,1,3,42808.64859029086,94.91939820463605,11.265433839550226
Tesla,2020,34681,Petrol,Automatic,1.2,454,Pickup,White,12,27.3,Medium,1,1,0,4,85096.38549827771,187.43697246316677,70.91365458189809
Honda,2016,91328,Diesel,Manual,4.4,223,Pickup,Gray,8,28.7,High,2,0,0,8,17555.89663190767,78.72599386505682,3.9899765072517437
Lexus,2011,218512,Hybrid,Manual,2.8,345,Coupe,Yellow,12,38.2,Medium,3,1,1,13,25494.448537245822,73.89695228187195,9.105160191873507
Kia,2017,195861,Hybrid,Automatic,2.0,188,Sedan,Brown,6,22.4,High,1,1,0,7,11043.099122047312,58.739888947060166,5.521549561023655
Chevrolet,2020,43361,LPG,CVT,2.0,273,Wagon,Brown,4,22.6,High,1,1,1,4,27246.167554758827,99.80281155589314,13.623083777379414
Hyundai,2015,195575,Electric,CVT,2.9,114,SUV,Green,12,12.4,High,1,0,1,9,8689.842351460562,76.2266872935137,2.9964973625726077
BMW,2017,34540,Electric,Semi-Automatic,4.5,469,Convertible,White,4,37.5,Low,2,0,1,7,92027.22272752023,196.22009110345465,20.45049393944894
Mazda,2010,157608,Electric,Automatic,2.5,354,Wagon,Blue,4,32.7,Low,2,0,0,14,11895.421183656928,33.60288469959584,4.758168473462772
Nissan,2010,84700,Hybrid,CVT,4.0,266,Coupe,Blue,6,24.0,High,1,1,1,14,26312.91576959265,98.92073597591222,6.578228942398163
Audi,2021,194115,LPG,Automatic,1.4,322,Convertible,White,12,38.2,Low,2,1,0,3,89099.5114594775,276.70655732756984,63.642508185341065
Volkswagen,2016,78532,Petrol,CVT,2.9,343,Wagon,Gray,8,31.5,Medium,1,1,1,8,16892.48314826421,49.2492220066012,5.824994189056625
Hyundai,2017,187647,Diesel,Semi-Automatic,5.0,89,Sedan,Black,12,28.8,Low,2,1,1,7,18017.301962386286,202.44159508299197,3.603460392477257
Volkswagen,2022,127626,Petrol,Semi-Automatic,4.1,245,Pickup,Gray,8,30.5,Low,2,1,0,2,52982.94215038217,216.25690673625377,12.922668817166384
Mercedes-Benz,2012,133943,Hybrid,Automatic,1.8,108,Sedan,Silver,8,35.5,Medium,1,1,0,12,25373.06397117664,234.93577751089484,14.09614665065369
BMW,2014,46002,Electric,CVT,3.0,350,Convertible,Silver,6,36.4,Medium,1,1,1,10,43885.10390522495,125.38601115778556,14.628367968408316
Mercedes-Benz,2021,49812,Diesel,Manual,1.9,166,Hatchback,Blue,8,21.6,Medium,2,1,0,3,39873.95560674302,240.2045518478495,20.986292424601587
Toyota,2010,153698,Hybrid,Semi-Automatic,2.6,102,Pickup,Yellow,12,15.6,High,1,1,0,14,9052.585536933657,88.75083859738879,3.4817636680514066
Mercedes-Benz,2016,191051,Hybrid,Automatic,4.1,289,SUV,Silver,12,16.3,Medium,1,0,1,8,71182.04192399168,246.30464333561136,17.36147363999797
Toyota,2014,207129,Hybrid,Automatic,4.1,125,Convertible,Blue,4,35.6,Medium,1,1,1,10,20001.8588223446,160.01487057875678,4.878502151791365
Nissan,2017,108946,Diesel,CVT,1.9,107,Coupe,Green,8,44.9,Medium,1,0,0,7,38296.62323030794,357.9123666383919,20.156117489635758
Lexus,2022,66668,Diesel,Automatic,4.7,105,SUV,Orange,6,26.4,High,2,1,1,2,98800.3880732507,940.9560768881018,21.021359164521424
Toyota,2017,99003,LPG,Semi-Automatic,3.4,345,Wagon,Orange,6,16.8,Low,3,0,1,7,17157.701250921033,49.732467393974005,5.046382720859127
Hyundai,2018,211142,LPG,Automatic,2.5,254,Pickup,Red,12,40.3,High,2,1,1,6,22588.258490649772,88.93015153799124,9.03530339625991
Subaru,2016,220462,Petrol,Automatic,3.0,83,Coupe,Green,8,43.3,Low,1,0,0,8,11094.64889757314,133.67046864545952,3.698216299191047
Volkswagen,2020,42998,Diesel,Manual,3.4,390,Coupe,Orange,6,45.2,Medium,1,1,0,4,29158.870286442132,74.76633406780034,8.576138319541803
Audi,2010,194886,Diesel,Manual,3.2,401,Sedan,Gray,8,34.3,High,2,1,0,14,17787.208579783775,44.357128627889715,5.558502681182429
Subaru,2022,104601,Diesel,Semi-Automatic,2.9,146,Wagon,Red,8,44.4,High,1,1,1,2,39512.09284860728,270.6307729356663,13.624859602968028
Kia,2012,176679,LPG,CVT,3.0,214,Sedan,Blue,4,10.6,Low,2,0,0,12,6748.139693376195,31.533363053159793,2.249379897792065
Lexus,2017,7812,Hybrid,Manual,1.7,134,Sedan,White,6,14.3,High,3,1,1,7,49510.33795294811,369.4801339772247,29.123728207616534
Mercedes-Benz,2012,61844,Electric,CVT,4.3,110,Pickup,White,4,13.7,High,1,0,1,12,65306.295632158886,593.6935966559898,15.187510612129973
Mazda,2017,201165,LPG,Semi-Automatic,3.2,153,Hatchback,Blue,6,38.5,Low,3,0,1,7,9261.700750910892,60.5339918360189,2.8942814846596536
Kia,2010,133251,Diesel,Manual,1.5,98,Sedan,Yellow,8,12.8,High,3,0,1,14,5757.832759765772,58.753395507814,3.838555173177181
BMW,2014,174870,LPG,CVT,4.1,235,SUV,Blue,6,29.9,High,1,0,0,10,27431.0211736863,116.72774967526084,6.69049296919178
Toyota,2013,74601,Petrol,Manual,4.7,416,Coupe,Black,12,28.9,Medium,1,0,1,11,22590.715182040807,54.30460380298271,4.806535145115065
Volkswagen,2014,139347,Diesel,Semi-Automatic,4.8,235,Pickup,White,8,22.4,Medium,2,1,1,10,14562.040901661663,61.96613149643261,3.033758521179513
Honda,2017,181646,Petrol,Semi-Automatic,2.5,226,Sedan,Orange,6,44.8,Medium,2,0,0,7,22480.13349397217,99.46961722996537,8.992053397588869
Chevrolet,2019,47857,Diesel,Manual,1.5,166,Convertible,Brown,4,16.8,Medium,1,0,1,5,47194.767094967174,284.3058258732962,31.46317806331145
Hyundai,2023,125555,LPG,CVT,3.1,99,SUV,Red,4,24.1,Medium,2,0,0,1,34531.50480181134,348.8030788061751,11.139195097358495
Audi,2013,232556,Hybrid,Automatic,1.5,348,Wagon,Yellow,8,41.0,High,3,0,0,11,36781.07644860426,105.69274841552948,24.52071763240284
Ford,2020,20700,Electric,Automatic,4.7,412,Coupe,Silver,4,11.2,High,3,1,0,4,125449.1952306604,304.48833793849616,26.691318134183064
Hyundai,2013,170536,Petrol,Manual,1.7,122,Pickup,Green,8,36.9,Medium,1,1,1,11,6023.570484716468,49.373528563249735,3.5432767557155693
Nissan,2012,173423,LPG,CVT,2.0,474,Convertible,Yellow,8,42.7,Low,2,1,0,12,9033.53304567958,19.05808659426072,4.51676652283979
Honda,2016,93330,Hybrid,Automatic,2.6,478,Pickup,Silver,8,47.3,Medium,1,0,1,8,41877.73147477827,87.61031689284158,16.106819797991644
Mazda,2012,225391,LPG,Semi-Automatic,2.5,480,Pickup,Yellow,6,45.1,High,3,0,0,12,13336.119299027094,27.783581872973112,5.3344477196108375
Chevrolet,2021,213606,Petrol,CVT,4.2,385,Convertible,Brown,8,22.8,Low,1,0,0,3,43464.01879618012,112.89355531475356,10.34857590385241
Honda,2012,144941,Electric,Automatic,2.8,107,Wagon,Yellow,4,33.5,Medium,1,1,0,12,16186.9893469014,151.28027427010656,5.781067623893358
Mercedes-Benz,2020,191387,LPG,CVT,1.7,339,Convertible,Orange,12,13.1,Low,1,0,0,4,84139.17076258735,248.19814384244057,49.4936298603455
Toyota,2019,241133,Diesel,Manual,2.1,101,SUV,Blue,6,20.3,Medium,1,1,1,5,13721.772709985644,135.85913574243213,6.534177480945544
Lexus,2014,224760,Hybrid,CVT,3.0,454,Pickup,Black,4,13.8,High,3,0,1,10,36818.11757607389,81.0971752776958,12.272705858691298
Audi,2014,152026,LPG,Automatic,1.6,180,Wagon,Red,8,22.6,Medium,1,0,0,10,23562.14646007242,130.900813667069,14.726341537545263
Tesla,2023,162627,Hybrid,Manual,3.4,118,Pickup,White,8,45.0,Low,1,1,0,1,118063.43999165545,1000.5376270479276,34.72454117401631
Toyota,2015,63353,Diesel,CVT,3.3,369,Convertible,Silver,12,23.9,High,2,0,0,9,27141.05924028462,73.55300607123203,8.224563406146855
Tesla,2017,213262,Electric,Semi-Automatic,3.9,432,Wagon,Red,4,32.5,Medium,1,1,1,7,81265.09792910138,188.1136526136606,20.83720459720548
Kia,2019,176098,Electric,Automatic,4.8,379,Wagon,Yellow,6,27.3,Medium,2,0,0,5,28215.11067356994,74.44620230493388,5.878148056993737
Lexus,2015,100772,Diesel,Manual,4.6,249,Sedan,Blue,4,28.4,Medium,1,1,0,9,34678.7905619496,139.27225125280964,7.538867513467305
Chevrolet,2021,178048,Hybrid,CVT,4.8,375,Sedan,Red,8,48.8,Medium,2,0,1,3,55606.35171223891,148.28360456597042,11.58465660671644
Volkswagen,2010,211650,LPG,Semi-Automatic,2.0,432,Sedan,Blue,6,21.8,High,1,0,0,14,10196.027700610377,23.601915973635133,5.098013850305189
Ford,2017,91502,Diesel,Automatic,1.5,475,Convertible,Silver,8,35.1,High,2,0,0,7,51007.698344027114,107.38462809268866,34.00513222935141
BMW,2017,113943,Petrol,Semi-Automatic,2.2,209,Coupe,Orange,8,26.8,Medium,1,0,0,7,31484.50425173283,150.64356101307573,14.311138296242195
Subaru,2018,109850,Hybrid,CVT,4.6,235,SUV,Orange,4,12.4,High,1,0,0,6,38128.84537370916,162.2504058455709,8.28887942906721
Lexus,2018,45095,Electric,CVT,4.9,153,Convertible,Blue,12,29.6,Low,2,1,1,6,111395.02086748254,728.0720318136114,22.73367772805766
Toyota,2011,145342,Diesel,Manual,4.4,421,Pickup,Blue,8,42.5,High,1,1,1,13,9485.442933612423,22.530743310243285,2.1557824849119145
Audi,2011,161980,Electric,Semi-Automatic,1.4,169,Sedan,Black,4,14.0,Low,1,0,1,13,33586.75360132411,198.7381869900835,23.99053828666008
Subaru,2012,15523,Hybrid,Manual,4.8,146,Wagon,Green,6,12.8,Low,1,1,0,12,24155.09689623248,165.44586915227725,5.032311853381767
Nissan,2010,62433,Electric,Automatic,2.7,315,Convertible,Black,12,16.1,High,1,1,0,14,19313.554084227675,61.31287010865928,7.1531681793435835
Nissan,2013,178140,Diesel,Manual,1.0,279,Wagon,Red,8,40.6,Medium,3,1,1,11,9048.176103052867,32.430738720619594,9.048176103052867
Honda,2023,19991,Hybrid,Automatic,2.8,411,Pickup,Gray,8,39.0,High,1,1,0,1,77188.50915483513,187.80659161760374,27.567324698155407
Subaru,2013,10775,Petrol,CVT,1.2,306,Wagon,Black,6,32.6,Low,3,0,0,11,12541.664179436697,40.985830651753915,10.451386816197248
Audi,2023,208873,Diesel,CVT,3.2,427,Wagon,Red,4,28.7,Low,3,1,1,1,101185.17055531328,236.96761254171727,31.6203657985354
Chevrolet,2018,84995,LPG,Semi-Automatic,2.4,312,Hatchback,White,8,45.5,High,1,1,1,6,32873.73018576866,105.3645198261816,13.697387577403608
Kia,2018,192322,Diesel,Automatic,2.9,345,Coupe,Red,6,40.7,Low,2,0,0,6,21659.34543438521,62.7807114040151,7.468739804960417
Tesla,2018,147745,Hybrid,CVT,3.5,165,SUV,Red,8,42.5,High,2,0,1,6,42101.73054551655,255.1620033061609,12.029065870147585
Honda,2019,122808,Diesel,Semi-Automatic,4.5,181,SUV,Blue,4,42.5,High,1,0,0,5,34924.25809542311,192.95170218465805,7.760946243427358
Nissan,2016,158128,Petrol,Semi-Automatic,3.6,293,Sedan,Brown,12,35.7,Medium,3,0,1,8,13903.749052048715,47.45306843702633,3.8621525144579767
BMW,2023,137686,Petrol,Manual,2.7,187,Hatchback,Yellow,4,28.3,Low,2,0,1,1,36381.99447170531,194.55612016954709,13.474812767298262
BMW,2011,232628,LPG,Semi-Automatic,4.3,244,Convertible,Blue,4,44.6,High,1,0,0,13,17686.722226878886,72.48656650360199,4.113191215553229
Toyota,2019,7415,Electric,CVT,4.6,170,Convertible,Blue,4,47.0,Low,1,0,0,5,85418.6545067863,502.46267356933123,18.56927271886659
Chevrolet,2014,219763,Hybrid,Manual,1.5,271,SUV,Brown,6,11.0,High,3,0,1,10,8216.373977988125,30.318723166007842,5.477582651992083
Volkswagen,2013,246038,Hybrid,Automatic,3.1,414,Coupe,Brown,8,12.1,High,2,1,0,11,16782.50321032864,40.53744736794357,5.413710713009238
Nissan,2021,174956,Electric,Automatic,2.1,165,Wagon,Yellow,12,48.3,Medium,1,0,0,3,60422.810188724405,366.19884962863273,28.772766756535432
Mazda,2020,148036,Petrol,CVT,1.2,301,Pickup,Gray,6,21.1,High,2,1,0,4,15852.044874284562,52.66460091124439,13.210037395237135
Chevrolet,2017,168798,Petrol,CVT,3.7,442,Sedan,White,4,44.9,Medium,1,0,1,7,29089.843326270257,65.81412517255714,7.86211981791088
Kia,2011,37044,Diesel,Manual,4.5,180,Coupe,Black,12,25.6,Low,1,0,0,13,12029.554951620516,66.8308608423362,2.6732344336934477
Tesla,2015,188221,LPG,Manual,1.7,305,SUV,Red,4,14.8,Medium,1,1,0,9,19798.897975505988,64.9144195918229,11.646410573827051
Audi,2022,168616,LPG,CVT,4.2,443,Hatchback,Black,4,13.2,Medium,3,0,1,2,24346.53556396867,54.95831955749136,5.796794181897303
Subaru,2014,49976,LPG,CVT,4.4,139,Sedan,Orange,4,16.3,Low,3,0,1,10,8672.210292675727,62.39000210558077,1.9709568846990289
Nissan,2021,163324,Diesel,Automatic,4.7,329,SUV,Silver,12,20.0,Medium,3,1,1,3,25456.286898261496,77.37473221356078,5.416231254949254
Subaru,2011,3832,LPG,Automatic,2.1,127,Convertible,Gray,8,29.5,Medium,2,1,1,13,10413.06763497785,81.99265854313268,4.958603635703738
BMW,2020,221883,Electric,Automatic,4.6,196,Sedan,Silver,4,38.1,High,3,1,0,4,42754.710764678945,218.13627941162727,9.294502340147597
Audi,2019,211509,Diesel,CVT,2.3,306,SUV,Red,8,49.5,Medium,3,1,0,5,25828.155065186656,84.40573550714593,11.229632637037676
Audi,2010,234821,Electric,Semi-Automatic,3.2,441,Convertible,Brown,12,27.7,High,2,1,1,14,36695.680739346455,83.21016040668131,11.467400231045767
Audi,2017,34148,Diesel,CVT,1.2,482,Pickup,Red,12,30.7,Medium,2,1,1,7,88456.47476450732,183.51965718777453,73.71372897042276
BMW,2011,192312,LPG,CVT,1.2,112,Convertible,White,4,30.9,Low,2,0,0,13,25217.863658469923,225.15949695062432,21.01488638205827
Kia,2016,239241,Electric,Automatic,3.9,123,Wagon,Black,8,31.6,Low,2,0,0,8,17427.011523341425,141.68302051497093,4.468464493164468
Subaru,2018,219526,Electric,CVT,2.8,244,Hatchback,Yellow,8,30.7,Medium,3,0,1,6,32648.84638100539,133.80674746313684,11.660302278930496
Hyundai,2018,112230,Electric,Manual,2.0,447,Wagon,Green,4,10.4,High,3,0,0,6,13386.097636119397,29.94652715015525,6.693048818059698
Subaru,2017,85076,Diesel,CVT,1.8,424,SUV,Green,6,10.1,Medium,2,0,0,7,20827.60814963691,49.12171733404932,11.570893416464951
Mercedes-Benz,2020,208188,Hybrid,CVT,3.7,371,Pickup,Yellow,6,13.9,High,3,1,1,4,58337.983926585344,157.24523969430012,15.767022682860905
Tesla,2023,184531,LPG,CVT,1.0,416,Coupe,Brown,12,14.1,Medium,1,1,1,1,111139.21254694305,267.16156862245924,111.13921254694304
Mazda,2021,38402,Electric,CVT,4.2,423,Pickup,Green,12,38.2,Low,3,0,1,3,87851.93353434785,207.68778613321004,20.917127031987583
Hyundai,2019,188799,Hybrid,Semi-Automatic,1.3,484,Pickup,Brown,6,18.2,Low,1,1,1,5,34122.15301095318,70.50031613833302,26.247810008425525
Tesla,2018,38578,LPG,CVT,1.8,465,Pickup,Blue,6,45.8,High,2,0,0,6,50050.41883690968,107.63530932668749,27.8057882427276
Honda,2011,90453,LPG,Manual,2.5,366,Wagon,White,6,47.1,Medium,2,1,1,13,13938.90587035752,38.08444226873639,5.575562348143007
Chevrolet,2015,153390,Electric,Manual,2.9,443,Coupe,Gray,4,49.0,High,3,0,0,9,18124.74420943726,40.91364381362813,6.249911796357676
Chevrolet,2013,75715,Electric,CVT,2.4,304,Convertible,Black,4,47.6,Low,2,0,0,11,32182.90223720339,105.86480999080062,13.409542598834745
Ford,2023,208859,Diesel,Automatic,2.3,365,SUV,Black,4,20.9,High,3,0,0,1,46783.2500209971,128.17328772875916,20.340543487390043
Chevrolet,2013,111435,Hybrid,Semi-Automatic,4.9,283,Hatchback,Gray,4,30.4,Medium,3,1,1,11,9663.764423571363,34.147577468450045,1.972196821137013
Subaru,2014,216101,Hybrid,CVT,3.6,251,Coupe,Red,4,17.0,High,3,1,0,10,10212.463602092033,40.68710598443041,2.836795445025565
BMW,2021,151538,Electric,CVT,1.1,91,SUV,Red,4,42.2,Medium,3,0,1,3,97922.40675719873,1076.0704039252607,89.02036977927156
Mazda,2012,95742,LPG,CVT,2.7,386,Coupe,Silver,12,45.5,Medium,1,1,1,12,18544.149483053443,48.041838038998556,6.868203512242016
Volkswagen,2023,45475,Electric,Automatic,4.5,200,Wagon,Red,8,44.1,Low,1,0,1,1,69193.86425728483,345.9693212864242,15.376414279396629
Toyota,2010,60142,LPG,Automatic,2.2,323,SUV,Brown,12,27.3,Medium,2,0,0,14,12590.97154223457,38.98133604406988,5.723168882833896
Ford,2017,216232,LPG,Automatic,1.4,231,Wagon,Yellow,8,40.3,Medium,1,1,1,7,31614.07512331157,136.85746806628384,22.581482230936835
Lexus,2014,157636,Electric,Semi-Automatic,4.0,231,Sedan,Blue,12,13.9,Medium,2,0,1,10,26742.68278268669,115.76918953544022,6.685670695671672
Lexus,2012,153484,Petrol,Manual,3.4,267,SUV,Gray,12,11.6,High,2,0,0,12,10368.628231240291,38.833813600150904,3.0495965386000856
Toyota,2019,93526,Hybrid,Semi-Automatic,3.3,474,Coupe,Brown,4,40.1,Low,3,0,1,5,43644.0209627786,92.07599359235992,13.225460897811697
Tesla,2023,51001,LPG,Automatic,1.2,92,Sedan,Brown,4,27.0,High,3,1,0,1,82041.24325142258,891.752644037202,68.36770270951882
Toyota,2016,57649,LPG,Manual,1.6,170,Wagon,Silver,8,49.8,High,3,0,0,8,7380.441217596012,43.414360103505956,4.612775760997508
Toyota,2016,192029,Petrol,Manual,3.5,279,Wagon,Brown,8,13.9,Low,3,0,1,8,10890.005296848787,39.03227704963723,3.1114300848139393
Lexus,2010,166589,Diesel,Automatic,1.8,153,Coupe,White,4,44.2,High,3,0,1,14,14545.152189321056,95.06635417856899,8.080640105178365
Ford,2021,144228,Petrol,Automatic,3.0,335,Sedan,Red,12,29.2,High,3,0,1,3,34388.2238056499,102.65141434522357,11.462741268549966
Honda,2018,154136,Petrol,Semi-Automatic,3.2,355,Pickup,Black,8,43.1,Medium,1,1,1,6,21860.927412654033,61.58007721874375,6.831539816454385
Subaru,2011,25711,LPG,Automatic,2.1,407,Convertible,White,6,42.7,High,2,0,0,13,24529.68276191881,60.26949081552534,11.680801315199433
Audi,2014,30106,Hybrid,Manual,4.8,408,Hatchback,Blue,6,46.6,Low,2,0,1,10,57183.15737427199,140.15479748596076,11.913157786306664
Chevrolet,2022,65458,Petrol,CVT,4.4,150,Coupe,Blue,6,21.9,High,3,1,1,2,67314.40395968736,448.76269306458244,15.298728172656219
Chevrolet,2023,147661,Diesel,Automatic,3.9,157,Wagon,Blue,8,48.0,Medium,1,1,0,1,52094.758611654855,331.81374911882074,13.357630413244834
BMW,2014,220344,Electric,Automatic,1.3,363,SUV,Red,4,16.1,High,3,1,1,10,40338.85363466617,111.12631855279938,31.02988741128167
Ford,2023,130429,Petrol,Semi-Automatic,1.4,209,Sedan,Brown,4,13.3,Low,1,1,1,1,65190.43040299735,311.915934942571,46.564593144998106
BMW,2017,217583,Petrol,Semi-Automatic,3.0,456,Convertible,Blue,4,27.3,Medium,1,1,1,7,61504.257041349316,134.87775666962568,20.501419013783106
Volkswagen,2023,101754,Diesel,Automatic,1.6,122,Hatchback,Gray,8,43.1,High,2,1,1,1,59220.88405970101,485.4170824565657,37.013052537313136
Volkswagen,2017,138286,Hybrid,Manual,4.9,87,SUV,Black,8,28.9,Low,2,0,1,7,17789.759448267392,204.4799936582459,3.630563152707631
BMW,2023,227189,Petrol,Manual,1.6,92,Sedan,Brown,6,43.2,Low,1,0,0,1,23096.795037018084,251.05211996758788,14.435496898136302
Ford,2016,216803,Petrol,CVT,2.9,292,Convertible,Silver,8,39.2,High,2,1,1,8,35217.32912722582,120.60729153159528,12.14390659559511
BMW,2016,241190,Hybrid,Automatic,2.5,190,Coupe,Red,6,18.4,High,1,0,0,8,52733.22169420195,277.5432720747471,21.093288677680782
Chevrolet,2021,126479,Diesel,Semi-Automatic,3.6,370,Convertible,Yellow,6,48.0,Medium,1,1,0,3,60619.4900689981,163.8364596459408,16.83874724138836
Hyundai,2020,158199,Petrol,Manual,1.5,102,Coupe,White,4,12.4,High,1,0,0,4,33655.977859429324,329.9605672493071,22.437318572952883
Mercedes-Benz,2015,136213,Hybrid,CVT,2.7,381,Pickup,Orange,8,45.9,Medium,2,1,0,9,70498.28216255415,185.03486131903978,26.110474875020056
Lexus,2015,28884,Petrol,Automatic,2.1,333,Sedan,White,4,22.2,High,3,1,1,9,34919.64889629141,104.8638104993736,16.628404236329242
Lexus,2020,221493,Electric,Manual,4.6,94,Convertible,Blue,4,30.0,Low,2,0,1,4,46749.58685983436,497.3360304237698,10.162953665181382
Mazda,2018,2708,LPG,Automatic,1.2,209,Hatchback,Black,8,26.9,Low,3,1,0,6,26298.152161425827,125.8284792412719,21.91512680118819
Toyota,2015,18375,Electric,Automatic,4.7,140,Convertible,Silver,8,16.9,Low,2,0,1,9,40380.45497369817,288.43182124070125,8.591586164616633
Mercedes-Benz,2021,15088,Petrol,Manual,4.3,194,Sedan,Brown,12,24.3,Low,2,1,1,3,108508.5036094179,559.3221835537005,25.23453572312044
Subaru,2022,57615,Diesel,Manual,2.2,399,SUV,Gray,6,17.7,Medium,3,1,0,2,53126.2886031314,133.14859299030425,24.14831300142336
Ford,2022,110138,LPG,Manual,4.2,387,SUV,Green,12,18.2,Low,1,0,1,2,65991.99159193378,170.5219420980201,15.712378950460424
Kia,2011,176118,Electric,Automatic,1.1,499,Convertible,White,6,17.5,Medium,3,1,0,13,24427.335550008454,48.95257625252195,22.206668681825867
Mercedes-Benz,2011,10014,Hybrid,Automatic,4.9,404,Convertible,Green,6,29.6,Medium,1,0,0,13,35748.82471441151,88.4871898871572,7.295678513145206
Mazda,2022,195497,Diesel,CVT,3.1,146,Coupe,Brown,6,41.9,Medium,1,0,1,2,20712.325099995924,141.865240410931,6.681395193547072
Volkswagen,2014,134345,Electric,Semi-Automatic,2.2,328,Sedan,Black,4,32.8,High,2,0,1,10,30829.355210055604,93.99193661602318,14.013343277298002
Tesla,2013,178207,Hybrid,Automatic,2.5,254,Coupe,Green,4,45.7,Medium,2,0,1,11,26751.691168158613,105.321618772278,10.700676467263445
Toyota,2020,102842,Petrol,Semi-Automatic,1.3,418,Hatchback,White,8,35.5,High,2,0,0,4,31665.78179309346,75.75545883515183,24.35829368699497
Mazda,2011,161953,Hybrid,Manual,5.0,81,Pickup,Yellow,6,37.6,Medium,2,1,0,13,7306.057216305503,90.19823723833954,1.4612114432611005
Audi,2012,228094,Electric,Automatic,1.2,251,SUV,Orange,6,36.7,High,2,1,1,12,27931.54983501216,111.28107503988909,23.2762915291768
Kia,2016,78077,Electric,CVT,3.6,413,Wagon,Green,6,28.0,High,3,0,0,8,17305.213704688686,41.90124383701861,4.807003806857968
Ford,2017,139784,Petrol,CVT,2.8,363,Wagon,Yellow,4,37.6,Low,3,1,1,7,19930.63347449162,54.905326376009974,7.118083383747007
Toyota,2021,205776,Hybrid,Semi-Automatic,4.8,133,Sedan,Yellow,8,12.8,Medium,3,0,1,3,14136.184449208344,106.28710112186725,2.945038426918405
Subaru,2022,52874,Hybrid,Manual,2.0,146,Sedan,Blue,4,44.4,High,3,1,1,2,67393.12375832265,461.59673807070305,33.69656187916132
Mercedes-Benz,2015,69087,Petrol,Semi-Automatic,3.1,499,Wagon,Orange,12,41.1,Low,2,0,1,9,43232.1018255642,86.63747860834509,13.945839298569096
Volkswagen,2020,12297,Hybrid,Manual,2.9,181,Sedan,Gray,12,19.8,Medium,3,1,0,4,58622.97709549936,323.88385135635,20.214819688103226
Honda,2014,240341,Petrol,CVT,3.8,199,SUV,White,12,40.7,Low,3,0,1,10,14557.793283205796,73.15474011661205,3.8309982324225778
Hyundai,2022,27128,Diesel,Semi-Automatic,1.3,270,Hatchback,Silver,8,10.5,High,1,1,0,2,53352.28627861822,197.6010602911786,41.04022021432171
Audi,2010,68368,Electric,CVT,1.8,488,Hatchback,Brown,12,18.7,Low,2,0,0,14,27731.122606405923,56.826070914766234,15.406179225781068
Kia,2017,225091,Diesel,CVT,1.9,383,Coupe,Silver,8,12.6,Low,3,0,0,7,23550.080028181572,61.48845960360724,12.394778962200828
